券種,組み合わせ,配当,人気
単勝,12,610,4
複勝,12,220,3
複勝,7,210,2
複勝,13,520,10
枠連,5-8,1440,4
馬連,7-12,2230,6
ワイド,7-12,830,7
ワイド,12-13,1380,21
ワイド,7-13,2870,38
馬単,12-7,4670,15
3連複,7-12-13,10500,49
3連単,12-7-13,47750,191
