馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ゴーゴーリチャード,牡2,武豊,栗東・庄野,先行,4.9,2,1,2歳新馬,34.1,496(-6),中京,20,中2週,Y,,1,スワーヴリチャード,アフリート,
2,2,アルスマグナ,牡2,高杉,美浦・池上,先行,46.1,10,13,,35.6,444(-6),福島,41,中5週,Y,,3,カレンブラックヒル,ルールオブロー,
3,3,クールフラン,牝2,Ｃデム,栗東・池添,逃げ,7.8,5,6,,35.5,488(-2),中山,90,中12週,Y,,2,Frankel,The Wow Signal,
4,4,フロムレイブン,牝2,横山和,栗東・坂口,先行,29.4,9,17,,37.6,470(0),阪神,13,中1週,Y,,3,タワーオブロンドン,ロードカナロア,
5,5,トライアンフパス,牝2,鮫島駿,栗東・宮,差し,11.5,7,1,2歳未勝利,34.4,480(+2),中京,20,中2週,Y,,3,ベンバトル,マツリダゴッホ,
6,6,グロリアスマーチ,牡2,ルメー,栗東・須貝,差し,6.9,3,10,,35.5,502(-2),中山,7,連闘,Y,,3,モーリス,アグネスタキオン,
7,7,ネネキリマル,牡2,ジェル,栗東・河嶋,差し,18.4,8,11,,34.4,480(+8),東京,49,中6週,Y,,3,ビッグアーサー,ディープインパクト,
8,7,メイクワンズデイ,牡2,松若,栗東・宮地,,2.8,1,1,2歳未勝利,35.0,468(+2),阪神,20,中2週,Y,,3,ベンバトル,アルデバランII,
9,8,ベネサルート,牡2,吉村,栗東・渡辺,先行,11.5,6,5,,35.0,506(-2),東京,27,中3週,Y,,2,リオンディーズ,ダイワメジャー,
10,8,アスミル,牡2,団野,栗東・本田,差し,7.3,4,2,,34.3,488(+2),京都,35,中4週,Y,,3,ダノンプレミアム,グラスワンダー,
