コーナー,通過順
1コーナー,"7,11(1,2,12)(6,13,18)(3,17)(15,16)(4,10)(8,14)-9-5"
2コーナー,"7,11,1(2,12)(3,13,18)6(4,16,17)15(8,14,10)9,5"
3コーナー,"11(7,5)(12,18)(1,13)2(3,6,17)(15,16,10)(14,9)(4,8)"
4コーナー,"11-(7,5)18-(1,12,13)(2,6,17)(3,15,16,10)(4,14)(8,9)"
