券種,組み合わせ,配当,人気
単勝,14,920,4
複勝,14,290,4
複勝,13,650,8
複勝,6,500,6
枠連,8-8,13240,24
馬連,13-14,12770,33
ワイド,13-14,3170,33
ワイド,6-14,1990,21
ワイド,6-13,4320,40
馬単,14-13,21310,51
3連複,6-13-14,45500,107
3連単,14-13-6,249450,518
