馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コトブキテティス,牝6,柴田善,美浦・田島,差し,356.3,12,12,,34.5,446(0),中山,14,中1週,Y,,3,ハービンジャー,キングカメハメハ,
2,2,タイトルホルダー,牡5,横山和,美浦・栗田,,2.4,2,9,,37.6,478(+2),中山,90,中12週,Y,,2,ドゥラメンテ,Motivator,
3,3,キングオブドラゴン,牡6,松岡,栗東・矢作,差し,34.3,6,4,,35.1,508(-4),阪神,41,中5週,Y,,3,ハーツクライ,コロナドズクエスト,
4,4,ライラック,牝4,Ｍデム,美浦・相沢,差し,5.9,3,2,,35.5,434(-4),阪神,132,中18週,Y,,3,オルフェーヴル,キングカメハメハ,
5,5,ディアスティマ B,牡6,北村友,栗東・高野,差し,34.4,7,9,,37.0,492(+6),中山,112,中15週,Y,,3,ディープインパクト,ストリートセンス,
6,5,ボッケリーニ,牡7,浜中,栗東・池江,差し,17.1,5,11,,37.5,466(-2),中山,90,中12週,Y,,3,キングカメハメハ,ダンスインザダーク,
7,6,アリストテレス,牡6,菅原明,栗東・音無,差し,63.3,8,7,,35.2,486(+2),中山,62,中8週,Y,,3,エピファネイア,ディープインパクト,
8,6,カントル,牡7,石橋脩,栗東・藤原,差し,165.9,11,12,,35.1,486(0),中京,105,中14週,Y,,3,ディープインパクト,キングカメハメハ,
9,7,アスクビクターモア,牡4,田辺,美浦・田村,先行,2.3,1,1,,36.9,482(+6),阪神,153,中21週,Y,,3,ディープインパクト,Rainbow Quest,
10,7,マイネルファンロン,牡8,丹内,美浦・手塚,差し,63.3,9,12,,35.9,492(+2),阪神,41,中5週,Y,,3,ステイゴールド,ロージズインメイ,
11,8,マカオンドール,牡5,戸崎圭,栗東・今野,差し,69.2,10,14,,34.5,500(+12),東京,300,中42週,Y,Y,3,ゴールドシップ,Darshaan,
12,8,ヒートオンビート,牡6,池添,栗東・友道,差し,13.0,4,3,,34.1,486(+6),東京,139,中19週,Y,,3,キングカメハメハ,ディープインパクト,
