コーナー,通過順
1コーナー,
2コーナー,"4,6(3,5)7(1,9)11(2,8)(10,12)"
3コーナー,"(*4,6)7(3,5)9,1(2,11)(10,8,12)"
4コーナー,"(*4,6)(3,5,7)(1,9)(2,11)(10,8,12)"
