馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カモンメーン,牡2,坂井,栗東・杉山晴,,5.8,3,,,,480(0),,,,,,,エピファネイア,Holy Roman Emperor,,
2,2,オーキッドワン,牡2,武藤,美浦・水野,,250.7,12,,,,436(0),,,,,,,リオンディーズ,ゼンノロブロイ,,
3,3,タッセルノット,牝2,ルメー,美浦・林,,2.7,2,,,,462(0),,,,,,,キズナ,ルーラーシップ,,
4,4,ヒコボシ,牡2,江田照,美浦・田村,,85.2,8,,,,402(0),,,,,,,サートゥルナーリア,ステイゴールド,,
5,5,フィオーレグリーン,牝2,丸山,美浦・根本,,206.2,11,,,,412(0),,,,,,,ディープブリランテ,タニノギムレット,,
6,5,ガローファノ,牝2,戸崎圭,美浦・黒岩,,1.9,1,,,,454(0),,,,,,,キタサンブラック,Oratorio,,
7,6,パワポケウォーズ,牡2,上里,美浦・大和田,,145.4,10,,,,420(0),,,,,,,リアルスティール,スクリーンヒーロー,,
8,6,カシノスパーク,牡2,石神道,美浦・天間,,96.8,9,,,,458(0),,,,,,,ロジャーバローズ,Hansen,,
9,7,エオリアンリッジ,牡2,田辺,美浦・尾関,,18.9,5,,,,482(0),,,,,,,アドマイヤマーズ,Dushyantor,,
10,7,ラスエル,牝2,内田博,美浦・田村,,80.5,7,,,,490(0),,,,,,,クリソベリル,Fastnet Rock,,
11,8,タイセイルビー,牝2,大野,美浦・千葉,,16.5,4,,,,462(0),,,,,,,サトノダイヤモンド,Awesome Again,,
12,8,アルティソナンテ,牝2,菅原明,美浦・萩原,,22.6,6,,,,428(0),,,,,,,ダノンキングリー,クロフネ,,
