着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,ポッドロゴ,牡4,58.0,長岡禎,1:52.7,,2,4.2,37.6,栗東西園正,472(-2)
2,5,10,ペンナヴェローチェ,牡4,58.0,川田,1:52.7,クビ,1,4.0,36.8,栗東須貝,498(-2)
3,2,3,メイショウソウタ,牡4,58.0,菱田,1:52.8,3/4,3,5.1,37.3,栗東岡田,532(+4)
4,5,9,クロニクル,セ6,58.0,国分恭,1:52.9,クビ,7,17.4,38.2,栗東田中克,516(+8)
5,1,1,ホルトバージ,牡4,58.0,小崎,1:52.9,アタマ,10,31.3,37.0,栗東寺島,466(0)
6,2,4,メイショウシナノ,牡5,58.0,小沢,1:52.9,クビ,11,40.3,36.7,栗東大橋,492(+6)
7,3,6,アルゴナヴィス,牡4,58.0,団野,1:53.1,1.1/4,4,5.8,38.0,栗東池江,486(+6)
8,6,11,メイショウコガシラ,牡5,58.0,中井,1:53.3,1,12,46.6,38.7,栗東本田,492(-4)
9,8,16,スリリングチェイス,牡5,58.0,亀田,1:53.4,1/2,6,16.4,38.8,栗東渡辺,514(+4)
10,4,7,ニューバラード,牡4,58.0,松若,1:53.5,クビ,9,26.0,38.5,美浦尾関,516(+2)
11,8,15,オメガタキシード,セ5,58.0,吉村,1:53.6,3/4,13,48.9,37.3,栗東井上,458(+6)
12,4,8,リッケンバッカー,牡7,58.0,酒井,1:54.0,2.1/2,14,98.2,37.5,栗東西村,486(-8)
13,6,12,エメヴィベール,牡6,58.0,国分優,1:54.4,2,16,285.1,38.7,栗東宮地,576(+2)
14,1,2,レーウィン,セ4,58.0,岩田康,1:55.5,7,8,20.6,39.3,栗東上村,500(-8)
15,7,14,ホークフィールド,牡4,58.0,バデル,1:56.8,8,5,12.2,41.4,栗東武英,484(-6)
16,3,5,シャンデルナゴル,牡5,58.0,北村友,1:57.3,3,15,133.9,41.4,栗東石坂,498(+4)
