着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,ミステリーウェイ,セ7,55.0,松本,2:44.8,,9,16.7,36.4,栗東小林,502(0)
2,5,6,ゴールデンスナップ,牝5,55.0,浜中,2:45.1,2,1,3.0,35.4,栗東田中克,470(+6)
3,7,10,エンドウノハナ,牡6,54.0,泉谷,2:45.3,1.1/4,7,15.4,34.9,美浦中舘,488(-4)
4,5,5,キミノナハマリア,牝5,54.0,黛,2:45.3,アタマ,8,16.1,36.1,栗東千田,510(-2)
5,8,12,マイネルカンパーナ,牡5,56.0,丹内,2:45.3,アタマ,4,8.8,35.7,美浦青木,406(-2)
6,1,1,アスターブジエ,牡5,53.0,古川吉,2:45.6,2,10,24.5,35.1,栗東中竹,476(+8)
7,7,9,ランスオブクイーン,牝4,54.0,斎藤,2:45.7,クビ,2,5.3,36.4,栗東奥村豊,450(0)
8,3,3,ダンディズム,セ9,56.0,川又,2:45.7,クビ,12,38.7,35.6,栗東野中,466(-2)
9,4,4,ニシノレヴナント,セ5,55.0,小林美,2:46.0,1.1/2,6,12.7,35.0,美浦上原博,480(-4)
10,8,11,サンライズソレイユ,牡4,56.0,荻野琢,2:46.2,1.1/4,5,11.0,36.7,栗東矢作,522(-2)
11,6,8,ディナースタ,牡6,56.0,舟山,2:46.4,1.1/2,11,36.0,36.1,栗東辻野,484(-8)
12,2,2,フルール,牝5,53.0,佐々木,2:47.5,7,3,5.9,37.2,美浦上原佑,496(+2)
