券種,組み合わせ,配当,人気
単勝,16,370,1
複勝,16,170,1
複勝,11,400,6
複勝,14,510,8
枠連,6-8,650,3
馬連,11-16,2870,9
ワイド,11-16,1110,10
ワイド,14-16,1470,16
ワイド,11-14,4270,48
馬単,16-11,4730,16
3連複,11-14-16,14090,44
3連単,16-11-14,65240,206
