券種,組み合わせ,配当,人気
単勝,6,660,4
複勝,6,210,3
複勝,7,670,7
複勝,8,1910,9
枠連,6-7,10880,22
馬連,6-7,10100,22
ワイド,6-7,2020,19
ワイド,6-8,4970,29
ワイド,7-8,8170,35
馬単,6-7,15440,37
3連複,6-7-8,75830,75
3連単,6-7-8,348530,362
