馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スカイレディ,牝3,内田博,美浦・宮田,差し,73.0,7,9,2歳未勝利,35.6,486(+8),中京,148,中20週,Y,,3,Teofilo,Dubawi,,
2,1,ニシノオーシャン,牡3,野中,美浦・千葉,追込,241.1,11,7,3歳未勝利,39.0,524(+12),中山,43,中5週,Y,,3,ビーチパトロール,ダノンシャンティ,,
3,2,アンヴァルガー,牝3,横山琉,美浦・上原博,差し,486.9,14,10,メイフラワ,44.1,414(-4),川崎,5,連闘,,,2,サンダースノー,ディープブリランテ,,
4,2,タンゴバイラリン,牡3,田辺,美浦・栗田,差し,2.2,1,3,3歳未勝利,36.7,514(+6),東京,21,中2週,Y,,3,イスラボニータ,Smart Strike,,
5,3,オモカゲジョー,牡3,菅原明,美浦・奥平,差し,14.4,5,5,3歳未勝利,40.0,482(+10),福島,21,中2週,Y,,3,ジョーカプチーノ,ゴールドプルーフ,,
6,3,ジョードプル,牡3,石川,美浦・相沢,差し,95.2,8,6,3歳未勝利,39.5,444(+6),福島,21,中2週,Y,,3,ワールドエース,Gone West,,B
7,4,ロードインフェルノ,牡3,戸崎圭,美浦・尾形,,3.9,2,2,3歳未勝利,38.3,470(+4),福島,21,中2週,Y,,3,サトノアラジン,フレンチデピュティ,,
8,4,サットサンガ,牡3,長浜,美浦・水野,差し,503.9,15,8,メイフラワ,42.0,450(0),川崎,5,連闘,,,2,マジェスティックウォリアー,ディープインパクト,,
9,5,タイキオナード,牡3,杉原,美浦・高木,差し,276.6,12,15,3歳未勝利,40.1,490(+2),東京,21,中2週,Y,,3,アメリカンペイトリオット,アドマイヤムーン,,
10,5,アカキチノイレブン,牡3,永野,美浦・伊藤圭,差し,234.1,10,10,3歳未勝利,37.8,490(+2),東京,22,中2週,Y,,3,タリスマニック,ゼンノロブロイ,,B
11,6,オリフラム,牡3,長岡,美浦・池上,差し,506.2,16,16,3歳未勝利,36.1,436(-4),新潟,7,連闘,Y,,3,ワールドエース,アグネスタキオン,,B
12,6,ビップチェイス,牡3,江田照,美浦・田島,差し,167.6,9,,,0.0,474(-4),中京,50,中6週,Y,,2,アルアイン,ナリタトップロード,,
13,7,リターンエース,牡3,大野,美浦・松山,差し,457.5,13,10,3歳未勝利,37.2,468(-4),東京,14,中1週,Y,,3,ストロングリターン,ブラックタイド,,
14,7,アメリカンランナー,牡3,西村淳,美浦・戸田,先行,4.9,4,3,3歳未勝利,40.0,486(-2),中山,28,中3週,Y,,3,Gun Runner,Ecclesiastic,,
15,8,イグニス,牡3,吉田豊,美浦・久保田,差し,43.1,6,3,3歳未勝利,35.1,458(+6),東京,22,中2週,Y,,3,エピファネイア,ハービンジャー,,
16,8,ウェットシーズン,牡3,武豊,美浦・田中博,先行,4.8,3,3,3歳未勝利,41.1,538(-4),中山,125,中17週,Y,,2,Mendelssohn,Pioneerof the Nile,,
