コーナー,通過順
1コーナー,"8-7(2,5)4,9,3,6,1"
2コーナー,"8,7(2,5)4,9(3,6)-1"
3コーナー,"(*8,7,1)(2,4,5)9(3,6)"
4コーナー,"8(2,7,1)(4,5)(3,6,9)"
