着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,メイショウフンケイ,牡6,58.0,小沢,1:09.0,,11,34.2,34.6,栗東高橋亮,542(+32)
2,4,7,ワンダーカタリナ,牡7,58.0,角田和,1:09.5,3,16,69.9,34.7,栗東河内,514(-14)
3,7,13,タツダイヤモンド,牡4,58.0,藤岡康,1:09.5,ハナ,3,5.6,34.5,栗東鮫島,488(-2)
4,3,5,サウンドブライアン,牡6,58.0,鮫島駿,1:09.6,1/2,15,60.8,35.1,栗東村山,482(-6)
5,2,3,ヴィアドロローサ,牡5,58.0,北村友,1:09.7,クビ,7,22.1,35.1,栗東安田隆,454(-2)
6,7,15,ニシノコウダイ,牡4,58.0,勝浦,1:09.8,1/2,5,11.1,35.1,栗東長谷川,500(+10)
7,8,16,ガリレイ,セ7,58.0,菱田,1:09.8,アタマ,4,6.3,34.3,栗東高橋亮,520(+8)
8,5,9,アップストローク,セ5,58.0,丹内,1:09.9,1/2,1,4.4,34.5,美浦杉浦,460(+2)
9,1,1,ブロンズレッド,牡6,58.0,国分恭,1:09.9,ハナ,14,56.2,34.9,栗東牧浦,526(-6)
10,3,6,アスクキングコング,セ6,58.0,荻野琢,1:09.9,ハナ,8,26.7,35.0,栗東梅田,454(0)
11,6,11,トリップトゥムーン,牡5,58.0,松本,1:09.9,クビ,12,36.4,34.8,栗東新谷,456(+6)
12,7,14,テンジュイン,牝7,56.0,藤岡佑,1:10.0,1/2,10,30.2,35.0,栗東千田,458(-4)
13,5,10,サウンドクレア,牝5,56.0,亀田,1:10.1,1/2,6,11.6,34.8,栗東安達,452(+2)
14,4,8,ビッグボーンリタ,牝4,56.0,永島,1:10.1,クビ,13,47.2,34.9,栗東高橋康,462(0)
15,1,2,ナバロン,牡5,58.0,丸山,1:10.2,クビ,9,27.3,35.6,栗東杉山佳,504(+4)
16,2,4,スズノヤマト,セ7,58.0,黛,1:10.2,アタマ,18,96.9,34.9,美浦尾関,454(-2)
17,8,18,ディアナグラン,牝6,56.0,古川吉,1:10.4,1.1/4,17,94.1,35.9,美浦大竹,490(-6)
18,8,17,ラウラーナ,牝4,56.0,浜中,1:10.9,3,2,4.6,35.7,美浦宗像,424(0)
