コーナー,通過順
1コーナー,"(*1,7)11(3,12)6(4,8,9,10)-(5,2)-13"
2コーナー,"(*1,7,11)(12,9)(3,6)(8,10)(4,2)5-13"
3コーナー,"(*1,11)2,12(7,8)(3,6,9)10,4-5-13"
4コーナー,"1(11,2)-7,8(3,12)(6,10,9)(4,5)-13"
