券種,組み合わせ,配当,人気
単勝,11,4990,10
複勝,11,1850,13
複勝,1,410,4
複勝,5,230,2
枠連,1-6,14820,28
馬連,1-11,25540,48
ワイド,1-11,5430,47
ワイド,5-11,5210,44
ワイド,1-5,950,8
馬単,11-1,46670,85
3連複,1-5-11,44350,108
3連単,11-1-5,507130,850
