馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リスグロワール,牝2,レーン,栗東・矢作,,3.9,2,,,,430(0),,,,,,,サートゥルナーリア,ハーツクライ,,
2,2,エモティコン,牡2,西村淳,栗東・橋口,,30.6,6,,,,452(0),,,,,,,サートゥルナーリア,Soldier Hollow,,
3,3,マーゴットプレ,牝2,菱田,栗東・小林,,9.1,4,,,,456(0),,,,,,,キズナ,シンボリクリスエス,,
4,4,ガヤーズアモーレ,牝2,武豊,美浦・田中勝,,4.7,3,,,,494(0),,,,,,,モーリス,ディープインパクト,,
5,5,アストラルライト,牝2,岩田望,栗東・安田,,10.2,5,,,,454(0),,,,,,,コントレイル,Galileo,,
6,6,シーグロリオーゾ,牡2,池添,栗東・池添,,64.2,7,,,,458(0),,,,,,,キタサンブラック,ヘニーヒューズ,,
7,7,ルージュムーサ,牝2,今村,栗東・安田,,69.2,8,,,,388(0),,,,,,,キズナ,キングカメハメハ,,
8,7,ロードメガロポリス,牡2,吉村,栗東・吉岡,,109.2,9,,,,514(0),,,,,,,ダノンスマッシュ,ダイワメジャー,,
9,8,ハートノート,牝2,松山,栗東・高野,,2.0,1,,,,494(0),,,,,,,エフフォーリア,ダイワメジャー,,
10,8,レイディアントサン,牡2,,栗東・安達,,143.8,10,,,,462(0),,,,,,,タワーオブロンドン,シルバーステート,,
