着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,バールデュヴァン,牡3,57.0,角田河,1:59.0,,7,16.6,34.7,栗東浜田,522(+18)
2,6,7,エイカイマッケンロ,牡4,58.0,西塚,1:59.1,1/2,4,6.8,34.4,栗東藤原,502(-4)
3,7,9,ショウナンアデイブ,牡4,58.0,吉田隼,1:59.3,1,5,7.0,34.7,栗東高野,510(0)
4,2,2,カンティプール,牝4,56.0,斎藤,1:59.4,1/2,6,9.2,34.8,栗東渡辺,500(+2)
5,5,5,セブンサミット,牡5,58.0,Hドイ,1:59.4,クビ,2,4.4,34.9,栗東西村,512(-6)
6,5,6,セグレドスペリオル,牡7,58.0,松田,1:59.6,1.1/4,11,96.2,34.3,栗東宮本,486(-2)
7,8,11,マイネルビジョン,牡3,57.0,松若,1:59.6,ハナ,10,63.5,34.6,美浦高木,468(+14)
8,3,3,レッドミラージュ,牝4,56.0,丸山,1:59.6,アタマ,3,6.6,34.3,美浦栗田,440(0)
9,6,8,エイトキングゴッド,牡3,57.0,荻野極,1:59.7,クビ,9,39.6,34.5,美浦青木,474(0)
10,4,4,サクセスドレーク,牡4,58.0,富田,1:59.8,クビ,1,3.0,34.8,栗東野中,504(-10)
11,1,1,ウン,牡4,58.0,泉谷,2:00.1,2,8,29.1,35.1,栗東吉田,480(0)
12,7,10,ウインチェレステ,牡5,58.0,黛,2:00.2,クビ,12,199.9,35.4,美浦畠山,514(-2)
