着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,„ÉÄ„É≥„ÉĄ„ā®„É©„É≥,ÁČĚ2,55.0,Śõ£ťáé,1:22.8,,4,9.5,34.4,6-6,ś†óśĚĪśú̈ÁĒį
2,3,4,„ÉĘ„āļ„Éä„Éä„āĻ„āŅ„Éľ,ÁČĚ2,55.0,ŚĮĆÁĒį,1:22.8,„ÉŹ„Éä,10,19.5,34.7,1-1,ś†óśĚĪÁüĘšĹú
3,7,13,„Éô„Éę„Éď„Éľ„āĻ„āŅ„É≠„Éľ„É≥,ÁČĚ2,55.0,Ť•ŅśĚĎś∑≥,1:22.8,„ÉŹ„Éä,15,85.7,34.7,2-2,ś†óśĚĪŤ•ŅśĚĎ
4,5,9,„Éī„Éľ„É̈„Éī„Éľ,ÁČĚ2,55.0,„ā∑„É•„āŅ,1:22.9,1/2,2,4.4,34.2,10-8,ś†óśĚĪś≠¶ŚĻł
5,8,15,„āę„ÉĮ„ā≠„āŅ„Éě„Éä„É̈„āĘ,ÁČĚ2,55.0,ťģęŚ≥∂ťßŅ,1:22.9,„āĮ„Éď,1,3.5,34.0,11-11,ś†óśĚĪśĚČŚĪĪšĹ≥
6,1,1,„āĻ„ÉTM„Éľ„Éę„Éü„Éč„Éß„É≥,ÁČĚ2,55.0,śįłŚ≥∂,1:23.2,1.1/2,6,13.2,34.6,6-6,ś†óśĚĪťęėś©čŚļ∑
7,6,10,„ā≠„É£„ÉÉ„āĻ„Éę„É̈„ā§„āĮ,ÁČĚ2,55.0,ÁĒįŚŹ£,1:23.2,„āĮ„Éď,12,28.8,34.6,6-8,ś†óśĚĪśĚĺšłč
8,6,11,„ā¶„ā©„Éľ„āŅ„Éľ„ā®„āĘ„ÉTM„Éľ,ÁČĚ2,55.0,śĪ†ś∑Ľ,1:23.3,„āĮ„Éď,5,11.6,34.2,12-13,ś†óśĚĪťęėśü≥Ś§ß
9,8,14,„Éč„ā∑„Éé„āĮ„Éľ„ÉČ„āĮ„Éľ„Éę,ÁČĚ2,55.0,ś≠¶Ťó§,1:23.4,1,14,68.3,35.2,3-3,ÁĺéśĶ¶ś≠¶Ťó§
10,5,8,„āŅ„Éě„ÉĘ„ÉÜ„ā£„Éľ„āę„ÉÉ„Éó,ÁČĚ2,55.0,ťē∑Ś≤°,1:23.5,3/4,13,39.9,34.9,6-8,ś†óśĚĪťęėś©čšļģ
11,4,7,„āę„Éę„Éó„āĻ„Éö„Éę„ā∑„É•,ÁČĚ2,55.0,šĹź„ÄÖśú®,1:23.7,1,8,17.4,35.4,4-5,ś†óśĚĪÁü≥ŚĚā
12,2,3,„āī„Éľ„āł„É£„āĻ,ÁČĚ2,55.0,śĶúšł≠,1:23.9,1,3,8.3,34.6,15-15,ś†óśĚĪŚõõšĹć
13,3,5,„ā¶„ā©„Éľ„āŅ„Éľ„ā̈„Éľ„Éô„É©,ÁČĚ2,55.0,ŚĆóśĚĎŚŹč,1:24.0,3/4,11,21.3,35.1,12-11,ś†óśĚĪś≤≥ŚÜÖ
14,2,2,„É©„Éī„āß„É≥„Éá„Éę,ÁČĚ2,55.0,Ś≤©ÁĒįśúõ,1:24.1,3/4,7,16.3,35.8,4-3,ś†óśĚĪŚźČśĚĎ
15,4,6,„ÉŹ„ā§„Éē„ā°„ā§„āĻ„ÉĒ„Éľ„ÉČ,ÁČĚ2,55.0,ŚõĹŚąÜśĀ≠,1:25.9,Ś§ß,9,17.5,36.9,12-13,ś†óśĚĪŚģģśú̈
