馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エントラップメント,牝4,吉村,栗東・清水久,先行,79.8,12,12,4歳以上1勝クラス,38.2,462(+6),京都,14,中1週,Y,,3,マジェスティックウォリアー,ドリームジャーニー,
2,2,コスモエクスプレス,牡5,丹内,美浦・松永康,差し,4.0,2,2,4歳以上1勝クラス,36.2,492(-2),小倉,7,連闘,Y,,3,エイシンヒカリ,クロフネ,
3,3,マイバラード,牡4,菱田,美浦・松永康,先行,9.4,4,9,3歳以上1勝クラス,36.7,470(+12),東京,147,中20週,Y,,3,ダノンバラード,ロージズインメイ,
4,4,グランドゴールド,牡5,岡部誠,栗東・羽月,差し,5.8,3,15,,41.7,456(-4),福島,105,中14週,Y,,3,ジャスタウェイ,キングカメハメハ,
5,4,ウッドショック,牡5,勝浦,美浦・杉浦,差し,55.1,11,5,4歳以上1勝クラス,37.2,512(-2),小倉,28,中3週,Y,,3,ルーラーシップ,マンハッタンカフェ,
6,5,ニホンピロマリブ,牡6,吉田隼,栗東・安達,差し,47.9,10,7,,37.4,452(+6),小倉,27,中3週,Y,,3,ジャングルポケット,マンハッタンカフェ,
7,5,クインズステラ,牝5,藤懸,美浦・池上,先行,18.0,7,3,4歳以上1勝クラス,34.5,458(-4),小倉,6,連闘,Y,,3,ジャスタウェイ,Leroidesanimaux,
8,6,タケトンボ,牝5,斎藤,栗東・飯田雄,,10.9,5,3,4歳以上1勝クラス,36.6,438(-4),小倉,7,連闘,Y,,3,エイシンフラッシュ,ジャングルポケット,
9,6,カズキ,牡4,国分恭,栗東・梅田,先行,15.1,6,5,,36.8,438(-2),小倉,14,中1週,Y,,3,モーリス,クロフネ,
10,7,カシノインディード B,牡4,川又,栗東・牧田,差し,102.3,13,10,3歳以上1勝クラス,37.0,474(+6),阪神,77,中10週,Y,,3,リアルインパクト,ジャングルポケット,
11,7,コスモバラタ,牡4,,美浦・武市,先行,25.9,8,6,,36.3,476(-4),小倉,6,連闘,Y,,3,ダノンバラード,ネオユニヴァース,
12,8,ドラゴンヘッド,牡4,藤岡康,美浦・武藤,先行,2.6,1,2,4歳以上1勝クラス,35.2,450(-6),小倉,14,中1週,Y,,3,ラブリーデイ,アドマイヤムーン,
13,8,メイショウオオミネ,牡4,富田,栗東・石橋,差し,29.5,9,14,3歳以上1勝クラス,34.5,436(-4),中京,84,中11週,Y,,3,ドゥラメンテ,Thousand Words,
