着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,アティード,牡5,57.0,田辺,1:10.0,,2,4.8,36.1,美浦加藤士,514(+2)
2,2,2,サイクロトロン,牡6,58.0,三浦,1:10.2,3/4,9,42.6,36.5,栗東音無,524(+4)
3,1,1,ハコダテブショウ,牡5,58.0,石川,1:10.2,クビ,1,2.6,36.7,美浦相沢,506(+8)
4,6,6,スナークダヴィンチ,牡6,57.0,石橋脩,1:10.2,ハナ,5,9.2,35.6,栗東野中,494(-2)
5,4,4,クインズメリッサ,牝5,55.0,藤懸,1:10.3,3/4,3,5.1,36.1,栗東宮本,472(-8)
6,5,5,ベイビーボス,牡6,57.0,菅原明,1:10.7,2.1/2,6,12.1,36.5,美浦矢野,490(+4)
7,8,10,カイアワセ,牝6,55.0,津村,1:10.9,3/4,7,18.9,37.0,美浦鈴木慎,460(+2)
8,7,9,ドウドウキリシマ,牡7,57.0,永野,1:11.1,1.1/4,11,261.0,35.9,美浦天間,506(0)
9,8,11,アヌラーダプラ,牝6,56.0,横山武,1:11.3,1.1/4,4,6.8,37.2,美浦萩原,480(+2)
10,7,8,スピリットワンベル,牡8,57.0,バシュ,1:11.5,1.1/4,10,117.6,37.1,栗東牧田,544(+4)
11,6,7,スペクタクル,牡5,57.0,武藤,1:11.5,アタマ,8,24.2,36.9,美浦武藤,504(+8)
