コーナー,通過順
1コーナー,"9,1,10(4,12)11(2,6,13)(3,8)7,5"
2コーナー,"9,1,10(4,12)11(2,6,13)(3,8)7,5"
3コーナー,"9,1,10(4,12)11(2,13)(3,6)8,7,5"
4コーナー,"9,1,10(4,11,12)2(6,13)3,8(7,5)"
