馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カゼノランナー,牡3,佐々木,栗東・松永幹,,1.4,1,12,,40.5,516(+4),京都,182,中25週,Y,Y,3,キズナ,キングカメハメハ,,
2,2,セブンスストリート,牡4,永島,栗東・高橋康,追込,18.2,4,4,3歳以上1勝クラス,38.2,456(+4),新潟,84,中11週,Y,,3,リオンディーズ,アグネスタキオン,,
3,3,キタサンシデン,牡3,西塚,栗東・本田,差し,8.1,3,3,3歳以上1勝クラス,37.4,498(-2),新潟,21,中2週,Y,,3,キタサンブラック,マヤノトップガン,,
4,4,ハイグッドワールド,牡3,柴田裕,栗東・谷,差し,154.6,13,8,3歳以上1勝クラス,38.5,496(-2),新潟,21,中2週,Y,,3,アジアエクスプレス,マーベラスサンデー,,
5,4,ソルアマゾン,牡3,高杉,栗東・小栗,差し,32.0,7,4,3歳以上1勝クラス,37.8,454(-6),新潟,14,中1週,Y,,3,リオンディーズ,ダイワメジャー,,
6,5,ジーティーオウジャ,セ3,河原田,美浦・石栗,差し,102.6,11,8,3歳未勝利,36.2,508(-6),中山,238,中33週,Y,Y,3,ルーラーシップ,シンボリクリスエス,,
7,5,マシュー,牡3,石田,美浦・尾形,先行,107.9,12,6,障害3歳以上未勝利,13.5,464(+8),新潟,21,中2週,Y,,1,ジャスタウェイ,Dubai Destination,,
8,6,ザロック,セ3,石神道,美浦・武井,先行,99.7,10,6,3歳以上1勝クラス,37.6,472(+4),新潟,14,中1週,Y,,3,コパノリッキー,シンボリクリスエス,,
9,6,ショーヴァロンス,牝3,小林美,美浦・鈴木伸,差し,55.7,9,4,3歳以上1勝クラス,38.0,464(+2),新潟,77,中10週,Y,,3,ジャスタウェイ,ブレイクランアウト,,
10,7,インオービット,牡4,秋山稔,美浦・蛯名利,先行,52.4,8,11,3歳以上1勝クラス,39.9,472(-2),中山,41,中5週,Y,,3,ミッキーロケット,オペラハウス,,B
11,7,アスプリージャ,牡3,長浜,美浦・中舘,先行,5.3,2,2,3歳以上1勝クラス,38.5,478(-6),中山,27,中3週,Y,,3,レイデオロ,フォーティナイナーズサン,,
12,8,カーマンライン,牡3,横山琉,美浦・小島,差し,24.4,5,5,3歳以上1勝クラス,37.9,498(+4),新潟,21,中2週,Y,,3,ネオユニヴァース,エンパイアメーカー,,
13,8,カイコウ,セ3,松本,美浦・田島,先行,28.6,6,8,,34.7,458(-4),札幌,84,中11週,Y,,3,スクリーンヒーロー,エンパイアメーカー,,
