馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スイミーユニバンス,牝6,鮫島駿,栗東・平田,差し,121.3,14,15,,34.2,442(-4),函館,15,中1週,Y,,3,ドゥラメンテ,アルデバランII,
2,1,ハリウッドメモリー,牝4,横山和,栗東・長谷川,差し,5.1,3,10,,34.8,466(-2),函館,21,中2週,Y,,3,ロードカナロア,Hard Spun,
3,2,マジカルフェアリー B,牝4,舟山,栗東・寺島,先行,65.4,13,7,,35.1,454(+2),函館,15,中1週,Y,,3,サートゥルナーリア,ヘニーヒューズ,
4,2,マルプリ,牝6,秋山稔,美浦・青木,差し,169.9,15,10,,32.5,466(0),新潟,63,中8週,Y,,3,ミッキーアイル,Danehill Dancer,
5,3,ゴキゲンサン,牝6,国分恭,美浦・伊藤大,差し,184.2,16,14,,34.6,510(+2),函館,7,連闘,Y,,3,リアルインパクト,ヨハネスブルグ,
6,3,マナボニート,牝3,丹内,栗東・北出,先行,2.9,1,1,3歳以上1勝クラス,34.3,484(+4),函館,14,中1週,Y,,3,グァンチャーレ,Swiss Spirit,
7,4,リリーフィールド,牝4,佐々木,栗東・小崎,差し,16.8,6,12,,34.2,444(+4),函館,21,中2週,Y,,3,モズアスコット,アグネスタキオン,
8,4,ラスティングスノー,牝3,横山琉,美浦・池上,逃げ,26.3,9,17,,35.3,468(-10),東京,29,中3週,Y,,3,モズアスコット,マンハッタンカフェ,
9,5,ミニョンマルーン,牝4,長浜,美浦・伊藤圭,,29.0,10,6,,35.1,488(-4),函館,21,中2週,Y,,3,ミスターメロディ,ファスリエフ,
10,5,ベルビースタローン,牝4,小林美,美浦・戸田,,25.2,8,1,4歳以上1勝クラス,35.4,528(+20),小倉,134,中18週,Y,,3,ストロングリターン,ゼンノロブロイ,
11,6,ベビーズブレス,牝4,武豊,栗東・千田,差し,11.9,5,5,,34.9,442(+8),函館,21,中2週,Y,,3,アドマイヤマーズ,Galileo,
12,6,ヒラボクミニー,牝5,浜中,美浦・村田,先行,40.7,11,15,,35.1,488(0),新潟,63,中8週,Y,,3,ミッキーアイル,アグネスデジタル,
13,7,ショウナンカリス,牝3,池添,美浦・加藤士,差し,4.5,2,10,,32.8,422(+2),京都,36,中4週,Y,,3,リアルスティール,American Pharoah,
14,7,セイプリーズ,牝4,古川吉,栗東・宮,先行,50.4,12,1,4歳以上1勝クラス,34.5,420(-8),新潟,42,中5週,Y,,3,ダイワメジャー,More Than Ready,
15,8,モズアンタレス,牝6,吉田隼,栗東・飯田,差し,21.6,7,4,,34.0,502(-4),函館,15,中1週,Y,,3,グランプリボス,クロフネ,
16,8,サンタアニタ,牝4,斎藤,美浦・斎藤誠,先行,8.6,4,4,,33.9,482(0),東京,29,中3週,Y,,3,ナダル,アドマイヤムーン,
