馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダノンキラウェア,牡4,川田,栗東・中内田,先行,3.0,2,3,3歳以上2勝クラス,34.2,476(0),京都,28,中3週,Y,,3,ロードカナロア,Sligo Bay,
2,2,ブライティアダイヤ,牝4,岩田康,美浦・稲垣,差し,111.4,9,11,3歳以上2勝クラス,34.1,464(0),京都,15,中1週,Y,,3,サトノアラジン,アドマイヤベガ,
3,3,マルカオペラ,牝4,津村,栗東・浜田,差し,18.0,5,9,,34.8,484(0),福島,20,中2週,Y,,3,ハービンジャー,クロフネ,
4,4,トーホウガレオン,牡5,田口,栗東・谷,先行,28.3,6,10,,36.6,528(+16),東京,197,中27週,Y,Y,3,リアルスティール,Songandaprayer,
5,5,シホノペルフェット B,牡3,ジェル,栗東・寺島,差し,43.5,8,12,,37.7,512(+8),東京,14,中1週,Y,,3,マジェスティックウォリアー,サクラバクシンオー,
6,6,テラステラ,牡5,坂井,栗東・矢作,差し,28.6,7,12,3歳以上2勝クラス,34.4,476(-4),阪神,7,連闘,Y,,3,モーリス,スペシャルウィーク,
7,7,ウォータークラーク,牡3,武豊,栗東・石橋,先行,4.6,3,6,,35.9,488(+20),札幌,134,中18週,Y,,3,ウォータービルド,キングヘイロー,
8,7,ネーヴェフレスカ,牝3,北村友,栗東・石坂,差し,5.5,4,10,,32.8,444(+4),東京,63,中8週,Y,,3,ニューイヤーズデイ,ネオユニヴァース,
9,8,ルクスジニア,牝3,池添,栗東・平田,,2.7,1,6,,36.9,440(-6),札幌,98,中13週,Y,,3,キズナ,ハービンジャー,
10,8,プチプラージュ,牝3,渡辺竜,地方・笹野博,先行,144.7,10,11,,33.9,452(0),東京,70,中9週,Y,,2,ストロングリターン,ザール,
