着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,セイウンティーダ,牝3,55.0,大野,0:55.2,,7,11.5,32.7,美浦松山,430(0)
2,5,10,ラブリプリンチャン,牝4,56.0,西塚,0:55.2,クビ,16,116.2,32.7,美浦鈴木伸,490(-10)
3,8,17,ブライトアゲイン,牝3,55.0,団野,0:55.2,ハナ,3,6.7,33.0,栗東森秀,480(+8)
4,7,14,ジーティーポライト,牝3,55.0,丸田,0:55.4,1,14,55.3,32.6,美浦加藤和,454(-2)
5,6,11,ノースディーバ,牡4,58.0,北村宏,0:55.6,1.1/4,9,20.3,32.6,栗東鮫島,536(+6)
6,3,6,ブラヴィーノ,牡5,58.0,原,0:55.8,1.1/4,17,205.6,32.6,美浦天間,458(+2)
7,2,4,ティーラミレス,牝4,56.0,田口,0:55.8,アタマ,2,6.1,33.5,美浦辻,448(-2)
8,3,5,ルクスパラディ,牝3,55.0,菊沢,0:55.8,クビ,5,7.3,33.2,美浦上原佑,400(0)
9,4,8,タマモブリリオ,牡3,57.0,高杉,0:56.0,1,4,7.3,33.0,栗東藤岡,500(+10)
10,1,1,ドランクマン,牡3,57.0,松本,0:56.1,3/4,12,29.7,33.7,栗東新谷,458(+6)
11,7,13,ランスオブサウンド,牝4,56.0,荻野極,0:56.1,クビ,1,5.4,33.7,栗東奥村豊,436(-24)
12,1,2,ディージェーサン,牝5,56.0,佐々木,0:56.2,1/2,13,44.0,33.5,美浦堀内,442(0)
13,4,7,フレンドパル,牝6,56.0,石神道,0:56.4,1,8,16.9,33.9,美浦深山,456(-4)
14,5,9,アカザ,牝5,56.0,斎藤,0:56.4,クビ,10,26.3,33.4,美浦伊坂,442(+16)
15,6,12,イスラアズール,セ3,57.0,酒井,0:56.6,3/4,11,29.4,33.8,美浦武井,440(+2)
16,8,15,デフィデリ,牡5,58.0,丸山,0:56.6,クビ,6,8.8,34.4,美浦南田,472(+6)
17,2,3,ターンソウル,牡4,58.0,宮崎,0:56.8,1.1/4,15,68.4,34.2,美浦鈴木慎,500(+22)
