券種,組み合わせ,配当,人気
単勝,2,180,1
複勝,2,120,1
複勝,1,170,2
複勝,17,380,8
枠連,1-1,480,2
馬連,1-2,490,1
ワイド,1-2,270,1
ワイド,2-17,740,6
ワイド,1-17,1400,14
馬単,2-1,770,1
3連複,1-2-17,2770,6
3連単,2-1-17,7830,10
