馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,レッドサジェス,牡2,鮫島駿,栗東・清水久,,2.8,1,,,,488(0),,,,,,,リアルスティール,High Chaparral,,
2,1,マイネルアウルム,牡2,柴田大,美浦・加藤士,,72.6,14,,,,434(0),,,,,,,ゴールドシップ,アグネスタキオン,,
3,2,スモーキーゴッド,牡2,マーカ,美浦・萩原,,5.7,3,,,,442(0),,,,,,,シルバーステート,キングカメハメハ,,
4,2,サンリットアワーズ,牡2,津村,栗東・中内田,,4.9,2,,,,484(0),,,,,,,Earthlight,Sea The Stars,,
5,3,ソアトアメーム,牝2,武藤,美浦・武藤,,131.2,16,,,,420(0),,,,,,,カリフォルニアクローム,マイネルラヴ,,
6,3,ゲンジ,牡2,江田照,美浦・尾形,,47.5,10,,,,412(0),,,,,,,オルフェーヴル,クロフネ,,
7,4,ベニハンマード,牡2,ビュイ,美浦・栗田,,5.8,4,,,,484(0),,,,,,,ハービンジャー,ゼンノロブロイ,,
8,4,ピコラ,牝2,長浜,美浦・黒岩,,17.4,6,,,,434(0),,,,,,,レイデオロ,ディープインパクト,,
9,5,スターライトナイト,牝2,Ｈドイ,美浦・伊藤大,,54.1,11,,,,424(0),,,,,,,ルーラーシップ,ステイゴールド,,
10,5,フライハイ,牡2,石橋脩,美浦・中川,,199.0,17,,,,464(0),,,,,,,シルバーステート,ローズキングダム,,
11,6,ウアーシュプルング,牝2,石川,美浦・鹿戸,,13.4,5,,,,456(0),,,,,,,スクリーンヒーロー,ルーラーシップ,,
12,6,コンサートツアー,牝2,丹内,美浦・武井,,54.3,12,,,,446(0),,,,,,,レイデオロ,Unbridled's Song,,
13,7,トーセンネオ,牡2,原田和,美浦・小野,,333.9,18,,,,434(0),,,,,,,ハイランドリール,Suggestive Boy,,
14,7,プロメテドール,牝2,菅原明,美浦・久保田,,23.5,7,,,,444(0),,,,,,,ブリックスアンドモルタル,Curlin,,
15,7,インターステラ,牡2,大野,美浦・中舘,,59.1,13,,,,482(0),,,,,,,ダノンバラード,サッカーボーイ,,
16,8,ベストセラー,牝2,荻野極,美浦・森一,,32.9,8,,,,432(0),,,,,,,エピファネイア,Shamardal,,
17,8,エスキモーギャル,牝2,岩田康,美浦・杉浦,,33.4,9,,,,522(0),,,,,,,エピファネイア,To Honor and Serve,,
18,8,シップオブラヴ,牡2,内田博,美浦・鈴木慎,,75.4,15,,,,430(0),,,,,,,ゴールドシップ,キングズベスト,,
