着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,テーオーリカード,牡3,55.0,岩田望,1:50.9,,1,2.6,37.4,栗東高柳大,488(+2)
2,4,6,ロッキーサンダー,牡6,55.0,西村淳,1:52.2,8,7,18.9,37.6,栗東石橋,482(+2)
3,4,5,ラズルダズル,牡6,55.0,幸,1:52.4,1,3,6.8,38.7,栗東茶木,472(+4)
4,1,1,クロニクル,牡4,57.0,松山,1:52.8,2.1/2,4,7.1,38.9,栗東田中克,518(-4)
5,5,7,ムエックス,牡5,54.0,国分優,1:53.0,1.1/2,11,69.8,38.7,栗東大根田,508(+4)
6,3,4,ダッチマン,セ6,54.0,国分恭,1:53.6,4,10,60.5,39.2,栗東音無,468(+6)
7,7,11,イイネイイネイイネ,牡4,52.0,松若,1:53.7,クビ,13,157.5,39.6,栗東小崎,450(0)
8,8,13,コパノニコルソン,牡4,57.0,藤岡康,1:53.8,3/4,2,4.3,39.2,栗東宮,530(0)
9,6,9,ヴェノム,牡5,52.0,酒井,1:54.6,5,14,160.7,39.5,美浦天間,540(-8)
10,2,2,モズマゾク,牡5,55.0,Mデム,1:54.6,クビ,8,29.1,40.0,栗東杉山佳,502(+6)
11,7,12,エメヴィベール,牡4,55.0,坂井,1:54.6,アタマ,5,7.8,40.3,栗東吉岡,574(+6)
12,6,10,ヒミノフラッシュ,牡5,57.0,和田竜,1:54.8,1,6,14.2,40.0,栗東川村,550(-6)
13,5,8,サンライズシェリー,牡6,54.0,角田河,1:55.0,1.1/4,9,58.3,40.9,栗東河内,486(+6)
14,8,14,クリノホノオ,牡6,53.0,田口,1:55.0,ハナ,12,101.4,40.1,栗東谷,486(0)
