馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,キングブルー,牡3,藤岡佑,栗東・四位,,9.4,4,,,,482(0),,,,,,,ロードカナロア,ジャングルポケット,,
2,1,ハートライト,牝3,岩田康,美浦・田中博,,28.3,7,,,,484(0),,,,,,,エピファネイア,ハーツクライ,,
3,2,クロシェットノエル,牝3,武藤,美浦・戸田,,123.0,13,,,,448(0),,,,,,,ニューイヤーズデイ,ハービンジャー,,
4,2,アルドール,牝3,ルメー,美浦・手塚,,2.8,1,,,,488(0),,,,,,,ロードカナロア,Canadian Frontier,,
5,3,キャルベイクルーズ,牡3,柴田善,美浦・鹿戸,,57.6,9,,,,410(0),,,,,,,レイデオロ,クロフネ,,
6,3,ジーティーパワー,牡3,坂井,栗東・矢作,,3.7,2,,,,526(0),,,,,,,Frankel,ストリートセンス,,
7,4,ヴァリアブルヨシノ,牝3,菅原明,美浦・高木,,182.9,14,,,,478(0),,,,,,,ドレフォン,ゼンノロブロイ,,
8,4,オウケンシルヴァー,牡3,武士沢,美浦・松永康,,229.4,15,,,,484(0),,,,,,,ニューイヤーズデイ,キャプテンスティーヴ,,
9,5,アミアン,牝3,杉原,美浦・鹿戸,,87.4,11,,,,410(0),,,,,,,ブリックスアンドモルタル,キングカメハメハ,,
10,5,ベトルス,牡3,岩田望,栗東・友道,,12.8,5,,,,498(0),,,,,,,ハーツクライ,To Honor and Serve,,
11,6,タク,牡3,木幡巧,美浦・牧,,101.4,12,,,,468(0),,,,,,,デクラレーションオブウォー,ヴィクトワールピサ,,
12,6,ダイスアローリング,牡3,石川,美浦・古賀,,38.8,8,,,,510(0),,,,,,,サトノダイヤモンド,Smart Strike,,
13,7,パンドジェーヌ,牝3,横山武,美浦・大竹,,3.8,3,,,,456(0),,,,,,,エピファネイア,キングカメハメハ,,
14,7,スーパーバイザー,牡3,吉田豊,美浦・菊沢,,18.3,6,,,,460(0),,,,,,,ルーラーシップ,ハーツクライ,,
15,8,ウインヘラクレス,牡3,松岡,美浦・高木,,70.3,10,,,,472(0),,,,,,,ゴールドシップ,ブラックホーク,,
16,8,ホウオウマリアン,牝3,石橋脩,美浦・尾形,,231.1,16,,,,438(0),,,,,,,マツリダゴッホ,ロージズインメイ,,
