着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,マスカレードボール,牡3,56.0,ルメー,1:58.6,,1,2.7,32.3,美浦手塚久,470(+4)
2,6,9,ミュージアムマイル,牡3,56.0,Cデム,1:58.7,3/4,3,7.4,32.3,栗東高柳大,500(0)
3,3,3,ジャスティンパレス,牡6,58.0,団野,1:58.8,クビ,8,20.4,32.6,栗東杉山晴,470(0)
4,7,11,シランケド,牝5,56.0,横山武,1:58.8,クビ,6,10.7,31.7,栗東牧浦,516(+2)
5,2,2,アーバンシック,牡4,58.0,プーシ,1:58.8,クビ,11,28.2,32.2,美浦武井,514(+2)
6,8,13,メイショウタバル,牡4,58.0,武豊,1:58.8,ハナ,5,8.6,33.1,栗東石橋,508(+4)
7,7,12,セイウンハーデス,牡6,58.0,菅原明,1:59.0,3/4,10,27.7,32.4,栗東橋口,472(-10)
8,4,5,タスティエーラ,牡5,58.0,レーン,1:59.0,アタマ,2,6.6,33.0,美浦堀,508(+10)
9,8,14,クイーンズウォーク,牝4,56.0,川田,1:59.0,ハナ,9,25.1,32.8,栗東中内田,542(+6)
10,4,6,ブレイディヴェーグ,牝5,56.0,戸崎圭,1:59.1,3/4,4,7.7,32.3,美浦宮田,474(-2)
11,6,10,エコロヴァルツ,牡4,58.0,三浦,1:59.2,クビ,13,89.4,33.3,栗東牧浦,494(+8)
12,1,1,コスモキュランダ,牡4,58.0,津村,1:59.2,アタマ,14,117.0,33.3,美浦加藤士,520(+18)
13,5,8,ホウオウビスケッツ,牡5,58.0,岩田康,1:59.2,アタマ,7,14.6,33.5,美浦奥村武,504(-4)
14,3,4,ソールオリエンス,牡5,58.0,丹内,1:59.3,3/4,12,50.3,32.9,美浦手塚久,478(+10)
