着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,タンゴバイラリン,牡3,57.0,田辺,1:53.8,,1,2.9,37.3,美浦栗田,510(-2)
2,1,2,ジョータルマエ,セ4,58.0,鮫島良,1:53.9,3/4,3,7.1,38.7,栗東河嶋,500(+6)
3,2,3,サトノトルネード,牡4,58.0,西村淳,1:54.0,クビ,4,7.3,37.9,美浦国枝,518(-4)
4,5,9,ジャスパーバローズ,牡4,58.0,岩田望,1:54.3,2,5,12.1,38.5,栗東清水久,514(+12)
5,5,10,サンライズゴラッソ,牡6,58.0,田口貫,1:54.4,1/2,9,29.9,38.2,栗東河内,528(+28)
6,2,4,トゥルブレンシア,セ7,58.0,丹内,1:54.5,クビ,6,15.3,38.0,栗東藤沢,470(+4)
7,3,5,クールブロン,牡4,58.0,菱田,1:54.5,アタマ,12,36.5,38.2,栗東武幸,532(-2)
8,6,12,グーヴェルナイユ,牡3,57.0,Mデム,1:54.8,1.1/2,2,4.5,39.0,栗東武幸,464(+2)
9,7,14,ケイアイメキラ,セ4,58.0,亀田,1:54.9,3/4,8,24.9,38.1,栗東村山,458(-4)
10,8,16,グレン,牡4,58.0,団野,1:54.9,アタマ,10,34.9,38.9,栗東野中,500(+6)
11,6,11,スカイドゥエラー,牡6,58.0,田中健,1:55.3,2,15,154.4,37.9,栗東谷,452(0)
12,1,1,リミットバスター,牡4,58.0,佐々木,1:55.4,1,14,50.4,38.4,栗東杉山晴,526(0)
13,3,6,アルベリック,牡3,57.0,柴田裕,1:55.7,1.1/2,7,19.0,39.0,栗東中竹,470(+6)
14,8,15,ミューオン,セ5,58.0,古川吉,1:57.7,大,16,260.4,40.1,栗東大根田,498(-2)
15,4,8,ユメハハテシナク,牡4,58.0,高杉,1:58.4,4,11,36.3,41.9,栗東石坂,490(+2)
16,4,7,デルマアートマン,セ3,57.0,小沢,2:00.9,大,13,44.6,40.8,栗東牧田,500(+24)
