着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,コンティノアール,牡5,58.0,西村淳,1:51.7,,9,38.7,37.4,栗東矢作,540(-2)
2,4,4,パシアンジャン,牡4,57.0,幸,1:52.0,1.3/4,3,6.4,37.8,栗東鈴木孝,454(-2)
3,8,12,テリフィックプラン,牡4,57.0,ルメー,1:52.1,1,1,1.9,37.1,美浦萩原,490(-4)
4,7,10,ポッドロゴ,牡4,57.0,Aルメ,1:52.2,クビ,10,39.3,37.1,栗東西園正,484(+4)
5,3,3,グロッシェン,牡4,57.0,川田,1:52.3,1/2,4,8.7,37.2,美浦宮田,470(-8)
6,6,9,タンゴバイラリン,牡4,57.0,北村友,1:52.5,1.1/2,7,22.1,37.0,美浦栗田,514(+4)
7,5,7,オメガタキシード,セ5,58.0,岩田康,1:52.6,1/2,8,35.4,37.2,栗東松永幹,450(+4)
8,2,2,アオイイーグル,牡5,58.0,岩田望,1:52.7,1/2,5,15.3,38.1,栗東大久保,496(-2)
9,6,8,メイショウコガシラ,牡5,58.0,田口,1:52.9,3/4,6,21.9,38.4,栗東本田,504(+4)
10,1,1,タイトニット,牡5,58.0,松山,1:52.9,クビ,2,4.5,38.4,栗東今野,568(-2)
11,8,13,メイショウポペット,牝5,56.0,浜中,1:53.2,1.1/2,11,114.8,37.4,栗東角田,502(0)
12,7,11,ゼウスバイオ,牡6,58.0,和田竜,1:53.5,2,12,260.3,38.8,栗東畑端,520(-4)
13,4,5,ナリタフォルテ,牡7,58.0,田中健,1:53.6,3/4,13,297.7,38.2,栗東木原,594(-12)
