券種,組み合わせ,配当,人気
単勝,8,550,4
複勝,8,150,3
複勝,7,160,4
複勝,1,130,1
枠連,7-7,1360,4
馬連,7-8,1370,6
ワイド,7-8,440,6
ワイド,1-8,280,3
ワイド,1-7,310,4
馬単,8-7,3240,13
3連複,1-7-8,1210,4
3連単,8-7-1,9710,33
