馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フォルテフィオーレ,牡3,荻野極,美浦・上原佑,逃げ,3.8,1,2,3歳以上1勝クラス,36.7,448(-2),福島,6,連闘,Y,,3,ドゥラメンテ,ディープインパクト,
2,1,ビップチェイス B,牡3,江田照,美浦・田島,差し,62.7,14,10,3歳以上1勝クラス,37.7,460(-4),東京,14,中1週,Y,,3,アルアイン,ナリタトップロード,
3,2,オオナミコナミ,牝3,菊沢,栗東・牧浦,先行,5.2,2,6,,34.1,474(-2),新潟,21,中2週,Y,,3,エピファネイア,アグネスタキオン,
4,2,セレスト,牡3,川端,栗東・羽月,差し,28.6,12,6,3歳以上1勝クラス,35.8,428(-4),福島,14,中1週,Y,,3,ホークビル,スクリーンヒーロー,
5,3,アークドール,牡3,泉谷,栗東・松永幹,差し,23.2,8,9,3歳以上1勝クラス,35.1,438(0),中京,56,中7週,Y,,3,Golden Horn,ディープインパクト,
6,3,レイエル,牝3,小崎,栗東・小崎,先行,122.6,16,6,マルチフェ,40.8,468(-4),浦和,23,中2週,,,1,ルーラーシップ,アグネスタキオン,
7,4,サルヴィアーノ,牝3,斎藤,美浦・栗田,先行,61.2,13,8,,39.7,478(-6),福島,14,中1週,Y,,3,Yoshida,Bernardini,
8,4,シルバースペード,牡4,高杉,美浦・小野,先行,7.7,5,2,,33.8,472(0),新潟,21,中2週,Y,,3,シルバーステート,キングカメハメハ,
9,5,アイキャンドウイッ,牡5,丹内,栗東・池江,先行,7.0,3,3,3歳以上1勝クラス,35.1,462(-2),京都,13,中1週,Y,,3,ディープインパクト,Shamardal,
10,5,ジーゲル,セ3,亀田,美浦・田中博,逃げ,11.7,6,3,3歳以上1勝クラス,36.5,402(0),福島,14,中1週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
11,6,ファミリーラヴ B,牝4,小沢,栗東・野中,差し,79.1,15,13,4歳以上1勝クラス,34.6,466(0),阪神,216,中30週,Y,Y,3,Frankel,Zamindar,
12,6,ドンアレス,牡3,国分恭,栗東・牧浦,差し,26.4,10,12,3歳以上1勝クラス,43.6,474(0),札幌,97,中13週,Y,,3,リアルスティール,Purge,
13,7,シロノクミキョク B,牝4,杉原,美浦・鈴木伸,差し,28.2,11,13,3歳以上1勝クラス,34.3,448(-4),中山,63,中8週,Y,,3,ゴールドシップ,キングズベスト,
14,7,ダークブロンド,牝4,Ｈドイ,栗東・高橋亮,差し,7.0,4,3,3歳以上1勝クラス,35.3,422(-8),札幌,84,中11週,Y,,3,ハービンジャー,アドマイヤベガ,
15,8,エイトスターズ,牝4,吉田隼,栗東・坂口,差し,15.4,7,15,,38.4,474(-4),福島,13,中1週,Y,,3,ジャスタウェイ,Exceed And Excel,
16,8,イリスレーン,牝4,永島,栗東・清水久,,26.1,9,12,,39.0,474(-10),福島,13,中1週,Y,,3,ハーツクライ,Dubawi,
