馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シトリンクォーツ,牝3,,美浦・武井,差し,70.8,15,10,3歳未勝利,37.4,452(+4),福島,35,中4週,Y,,1,ハービンジャー,ステイゴールド,,
2,1,フィールザクイーン,牝3,杉原,美浦・伊藤大,差し,49.7,13,8,3歳未勝利,36.0,440(-6),中山,49,中6週,Y,,3,サトノクラウン,Distant View,,
3,2,レディマキシマ,牝3,丹内,美浦・伊藤大,差し,8.2,4,10,3歳未勝利,36.6,484(+14),中山,76,中10週,Y,,3,キタサンブラック,Teofilo,,
4,2,プリマフェーヴル,牝3,大江比,美浦・伊藤伸,差し,105.1,16,7,3歳未勝利,36.6,394(-2),新潟,14,中1週,Y,,3,オルフェーヴル,キングカメハメハ,,
5,3,チビノシエラザード,牝3,石橋脩,美浦・和田勇,差し,26.3,8,9,3歳未勝利,34.4,446(+2),中京,62,中8週,Y,,2,ブリックスアンドモルタル,ゼンノロブロイ,,
6,3,ハルノドゥミプリエ,牝3,菊沢,美浦・勢司,差し,55.3,14,5,3歳未勝利,36.8,444(0),新潟,14,中1週,Y,,3,ハービンジャー,サンデーサイレンス,,
7,4,コーラルムーン,牝3,西塚,栗東・牧田,先行,2.6,1,2,3歳未勝利,36.1,430(-8),福島,27,中3週,Y,,3,キタサンブラック,ザール,,
8,4,マテンロウソル,牝3,永島,栗東・四位,差し,39.9,10,7,3歳未勝利,36.7,416(+8),小倉,118,中16週,Y,,2,ブリックスアンドモルタル,ディープインパクト,,
9,5,クランベリーダンス,牝3,小林美,美浦・武藤,先行,43.6,12,9,3歳未勝利,37.1,382(+2),中山,76,中10週,Y,,3,スワーヴリチャード,キングカメハメハ,,
10,5,プエルタアスール,牝3,角田河,栗東・鈴木孝,先行,27.8,9,5,2歳未勝利,39.7,474(+4),京都,182,中25週,Y,Y,3,バゴ,スペシャルウィーク,,
11,6,エピックストーリー,牝3,小林勝,美浦・金成,差し,10.7,5,6,3歳未勝利,40.5,508(+8),中山,69,中9週,Y,,2,キタサンブラック,コマンダーインチーフ,,
12,6,レイフロレット,牝3,丸山,美浦・黒岩,差し,5.5,2,7,3歳未勝利,35.7,372(-18),中山,77,中10週,Y,,3,レイデオロ,ハーツクライ,,
13,7,シルバーブロンド,牝3,藤田菜,美浦・根本,,7.6,3,4,3歳未勝利,35.4,428(+2),新潟,13,中1週,Y,,3,シルバーステート,ルーラーシップ,,
14,7,リアルセンター,牝3,荻野極,美浦・千葉,先行,41.9,11,8,3歳未勝利,34.9,490(+6),東京,27,中3週,Y,,3,ゴールドシップ,Congrats,,B
15,8,ノリピー,牝3,富田,栗東・西園翔,先行,10.9,6,4,3歳未勝利,34.2,446(-2),東京,27,中3週,Y,,3,ニューイヤーズデイ,ネオユニヴァース,,
16,8,ゼンダンサクラ,牝3,佐々木,美浦・土田,差し,18.1,7,7,3歳未勝利,36.0,420(+4),福島,41,中5週,Y,,2,モーリス,ステイゴールド,,
