着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,レッドアヴァンティ,牡5,57.0,吉田隼,1:09.0,,5,9.2,34.8,美浦尾関,490(+10)
2,6,11,スリーアイランド,牝4,54.0,Hドイ,1:09.0,アタマ,2,7.1,35.2,栗東中竹,496(+2)
3,4,8,アルーリングビュー,牝4,53.0,丸山,1:09.2,1.1/2,9,19.0,34.0,栗東吉村,470(-6)
4,6,12,タツダイヤモンド,牡4,56.0,西塚,1:09.3,クビ,7,13.8,35.0,栗東鮫島,478(0)
5,4,7,ハピネスアゲン,牝5,53.0,江田照,1:09.3,クビ,11,21.1,33.9,美浦萱野,454(0)
6,7,14,ジャスパーノワール,牡3,56.0,中井,1:09.5,1.1/4,3,7.3,36.1,栗東森秀,510(0)
7,8,16,スピードオブライト,牝4,54.0,菊沢,1:09.5,ハナ,10,20.6,35.7,美浦相沢,442(+20)
8,5,9,ツインクルトーズ,牝4,54.0,古川吉,1:09.6,クビ,6,9.9,34.7,美浦牧,508(0)
9,5,10,シカゴスティング,牝3,54.0,荻野極,1:09.7,3/4,1,4.3,35.6,栗東庄野,428(-6)
10,2,3,トーセンサンダー,牡5,56.0,斎藤,1:09.9,1,8,15.4,35.1,美浦杉浦,484(+4)
11,3,6,メイショウエニシア,牝6,53.0,柴田善,1:09.9,アタマ,12,28.0,36.6,栗東本田,462(+2)
12,7,13,ロードラスター,牡6,56.0,丹内,1:10.0,3/4,15,57.7,34.7,栗東千田,512(+2)
13,1,2,メイショウクリフト,牡5,55.0,永島,1:10.1,クビ,13,30.6,35.3,栗東笹田,452(+6)
14,8,15,ハギノメーテル,牝5,51.0,今村,1:10.2,1/2,16,112.2,35.9,栗東寺島,500(+18)
15,2,4,メイショウツツジ,牝6,52.0,小沢,1:10.3,3/4,14,57.6,35.1,栗東木原,440(-2)
16,3,5,アシャカタカ,牡4,55.0,小林美,1:10.5,3/4,4,7.3,37.2,美浦鈴木伸,476(0)
