着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,10,アルジーヌ,牝5,56.0,川田,1:46.0,,1,2.9,34.9,栗東中内田,460(+2)
2,3,4,ココナッツブラウン,牝5,55.0,北村友,1:46.0,アタマ,2,4.0,34.0,栗東上村,470(+20)
3,2,2,フェアエールング,牝5,56.0,丹内,1:46.1,1/2,4,7.5,35.5,美浦和田郎,462(+8)
4,7,11,ライラック,牝6,55.0,石川,1:46.3,1.1/4,10,39.1,34.6,美浦相沢,454(+12)
5,1,1,パレハ,牝4,55.0,鮫島駿,1:46.3,クビ,8,26.5,35.0,栗東新谷,440(-8)
6,6,9,ビヨンドザヴァレー,牝5,55.0,菱田,1:46.3,アタマ,7,24.6,35.7,栗東橋口,480(+10)
7,5,8,シングザットソング,牝5,56.0,武豊,1:46.5,1.1/4,11,43.0,35.1,栗東高野,446(-4)
8,7,12,アリスヴェリテ,牝5,55.0,池添,1:47.0,3,6,11.2,36.8,栗東中竹,482(0)
9,8,13,クリスマスパレード,牝4,57.0,横山武,1:47.0,ハナ,5,8.3,35.1,美浦加藤士,468(+8)
10,5,7,レーゼドラマ,牝3,53.0,キング,1:47.2,1,3,7.2,35.9,栗東辻野,476(+16)
11,4,6,ドナベティ,牝4,55.0,藤岡佑,1:47.4,1.1/4,12,161.5,34.9,栗東矢作,428(-2)
12,3,3,グランスラムアスク,牝6,55.0,古川奈,1:47.4,クビ,14,304.0,35.8,栗東矢作,470(+6)
13,4,5,コンクシェル,牝5,55.0,佐々木,1:47.6,1.1/4,13,162.5,37.5,栗東清水久,482(-4)
14,8,14,フィールシンパシー,牝6,55.0,横山琉,1:47.8,1.1/4,9,29.1,37.3,美浦小島,456(-6)
