券種,組み合わせ,配当,人気
単勝,1,400,3
複勝,1,130,2
複勝,2,120,1
複勝,6,290,5
枠連,1-2,410,1
馬連,1-2,390,1
ワイド,1-2,200,1
ワイド,1-6,970,10
ワイド,2-6,690,7
馬単,1-2,920,3
3連複,1-2-6,2110,5
3連単,1-2-6,8810,28
