券種,組み合わせ,配当,人気
単勝,8,1310,6
複勝,8,340,5
複勝,6,230,3
複勝,4,450,8
枠連,4-5,1530,6
馬連,6-8,3800,12
ワイド,6-8,1270,10
ワイド,4-8,2470,28
ワイド,4-6,1610,17
馬単,8-6,8340,23
3連複,4-6-8,14740,46
3連単,8-6-4,106400,322
