コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"6,14(4,15)(7,12)(8,11,13)16,2-(3,5,10)(1,9)"
4コーナー,"(*6,14)15(4,12)(8,7,13)11(2,16)(3,5)10,1,9"
