着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,ラヴァンダ,牝4,55.0,岩田望,1:45.7,,4,7.0,32.4,栗東中村,488(-4)
2,1,2,アンゴラブラック,牝4,55.0,戸崎圭,1:45.8,1/2,6,13.2,33.0,美浦尾関,470(+10)
3,4,7,カナテープ,牝6,55.0,佐々木,1:45.8,クビ,5,7.2,32.9,美浦堀,468(-14)
4,5,10,ライラック,牝6,55.0,石川,1:45.8,ハナ,8,19.1,32.3,美浦相沢,458(+4)
5,3,6,セフィロ,牝5,55.0,横山和,1:46.1,1.3/4,12,58.2,32.2,美浦菊沢,474(+10)
6,7,14,ホウオウラスカーズ,牝7,55.0,木幡巧,1:46.2,3/4,11,49.7,32.9,美浦高木,458(+2)
7,1,1,アドマイヤマツリ,牝4,55.0,武豊,1:46.2,ハナ,2,4.4,33.7,美浦宮田,470(+16)
8,3,5,リラボニート,牝4,55.0,横山武,1:46.3,クビ,9,29.3,33.2,栗東須貝,466(-2)
9,4,8,ボンドガール,牝4,55.0,ルメー,1:46.5,1.1/4,1,3.9,33.2,美浦手塚久,458(+2)
10,6,11,セキトバイースト,牝4,55.0,浜中,1:46.6,3/4,3,5.9,33.8,栗東四位,478(+20)
11,2,4,フィールシンパシー,牝6,55.0,横山琉,1:46.6,アタマ,15,115.7,33.5,美浦小島,464(+8)
12,7,13,サフィラ,牝4,56.0,松山,1:46.8,1,7,13.8,33.8,栗東池添,464(+10)
13,6,12,ドゥアイズ,牝5,55.0,三浦,1:46.8,クビ,10,44.6,33.7,栗東庄野,476(-8)
14,8,16,アンリーロード,牝5,55.0,荻野極,1:47.3,3,14,113.2,33.2,栗東茶木,482(0)
15,5,9,ピースオブザライフ,牝5,55.0,菊沢,1:47.7,2.1/2,16,207.1,35.0,栗東野中,492(+4)
16,2,3,キャットファイト,牝4,55.0,大野,1:48.5,5,13,74.9,34.8,美浦上原博,480(+22)
