馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリノキューチャン,牝5,上野,美浦・天間,差し,105.6,9,11,障害4歳以上未勝利,13.5,486(+10),福島,50,中6週,Y,,3,モンテロッソ,ファルブラヴ,,
2,2,タマモエース,牡5,小野寺,栗東・川村,先行,16.6,5,6,障害4歳以上未勝利,13.4,484(-6),福島,42,中5週,Y,,3,ワールドエース,サウスヴィグラス,,
3,3,リトルクレバー,セ7,黒岩,栗東・佐々木,差し,19.8,7,,,,472(-8),中山,239,中33週,Y,Y,3,キズナ,ウォーエンブレム,,
4,4,エターナリー,牡7,石神深,美浦・池上,先行,19.9,8,8,障害4歳以上未勝利,13.6,468(-4),新潟,21,中2週,Y,,3,ゴールドアリュール,Tamayuz,,
5,5,ビッグスコール,牡8,坂口,美浦・天間,差し,124.0,10,10,障害4歳以上未勝利,13.2,558(+6),福島,35,中4週,Y,,3,ダイワメジャー,シンボリクリスエス,,
6,6,ノーティアス,牡5,五十嵐,美浦・宗像,差し,7.0,4,2,障害4歳以上未勝利,13.6,510(-2),阪神,70,中9週,Y,,3,ハービンジャー,ネオユニヴァース,,
7,7,シゲルタヌキ,牡5,小坂,栗東・藤沢,先行,3.5,2,2,障害4歳以上未勝利,13.3,496(+16),新潟,29,中3週,Y,,3,ビッグアーサー,ファスリエフ,,
8,7,ケンハービンジャー,牡6,中村,栗東・本田,,6.7,3,8,障害4歳以上未勝利,13.4,450(+18),福島,50,中6週,Y,,3,ハービンジャー,グラスワンダー,,
9,8,エイカイステラ,牝6,小牧加,栗東・藤原,差し,2.2,1,3,障害4歳以上未勝利,13.3,470(+8),福島,42,中5週,Y,,3,オルフェーヴル,Azamour,,
10,8,レインメーカー,牡4,森一,栗東・安田,差し,17.4,6,13,4歳以上1勝クラス,36.0,462(+14),阪神,50,中6週,Y,,3,モーリス,ステイゴールド,,
