馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グラマラス,牝3,横山武,栗東・安田,,18.7,7,,,,472(0),,,,,,,ニューイヤーズデイ,Mr. Greeley,
2,1,シャドウルーラー,牝3,高杉,栗東・藤岡,,7.3,4,,,,430(0),,,,,,,ルヴァンスレーヴ,ディープインパクト,
3,2,アルミラージ,牝3,池添,栗東・小林,,10.1,5,,,,458(0),,,,,,,ヘニーヒューズ,ブライアンズタイム,
4,2,ミヤジケリー,牝3,永島,栗東・高橋忠,,61.5,11,,,,446(0),,,,,,,クリソベリル,エンパイアメーカー,
5,3,ホウオウミンスター,牡3,団野,栗東・庄野,,13.1,6,,,,494(0),,,,,,,タワーオブロンドン,サンデーサイレンス,
6,3,シンゼンコジロウ,牡3,富田,栗東・飯田,,122.3,15,,,,456(0),,,,,,,サンダースノー,キングカメハメハ,
7,4,クロボタン,牝3,菱田,栗東・岡田,,169.1,16,,,,428(0),,,,,,,シャンハイボビー,ロゴタイプ,
8,4,テーオーパーセル,牡3,藤懸,栗東・宮,,41.9,10,,,,466(0),,,,,,,バンブーエール,ロージズインメイ,
9,5,レヴヴィ,牝3,佐々木,栗東・新谷,,5.8,2,,,,442(0),,,,,,,Good Magic,マジェスティックウォリアー,
10,5,ビーウィナー,牡3,秋山稔,栗東・羽月,,80.7,12,,,,540(0),,,,,,,ビッグアーサー,ハービンジャー,
11,6,セヴェンヌ,牝3,吉村,栗東・藤野,,27.6,9,,,,504(0),,,,,,,クリソベリル,ヘニーヒューズ,
12,6,ティエラレイナ,牝3,岩田望,栗東・四位,,2.5,1,,,,464(0),,,,,,,ナダル,ネオユニヴァース,
13,7,アンヌグロース,牝3,,栗東・松下,,91.9,13,,,,468(0),,,,,,,ニューイヤーズデイ,フジキセキ,
14,7,サカキ,牡3,太宰,栗東・宮本,,95.0,14,,,,434(0),,,,,,,トランセンド,エンパイアメーカー,
15,8,ペイシャサウス,牝3,斎藤,栗東・高橋康,,21.8,8,,,,444(0),,,,,,,ディスクリートキャット,ステイゴールド,
16,8,パピプペピンク,牝3,北村友,栗東・西村,,6.3,3,,,,452(0),,,,,,,シニスターミニスター,ヘニーヒューズ,
