コーナー,通過順
1コーナー,"2,6-3-(5,7)(1,4)8"
2コーナー,"2,6-3-(5,7)8(1,4)"
3コーナー,"(*2,6)3(5,7)(1,8)4"
4コーナー,"(*2,6)3,7,5(1,8)-4"
