馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スマートビクター,牡5,松岡,栗東・吉田,,125.7,10,9,3歳以上2勝クラス,39.3,526(0),京都,21,中2週,Y,,3,マジェスティックウォリアー,ヴァーミリアン,
2,2,メテオールライト,牝4,北村宏,美浦・萩原,差し,12.3,4,7,,39.0,428(-2),函館,126,中17週,Y,,3,リオンディーズ,アグネスタキオン,
3,3,ショウナンガロ B,牡4,池添,美浦・武市,先行,52.6,7,6,,37.4,506(+4),東京,140,中19週,Y,,3,Mendelssohn,Medaglia d'Oro,
4,4,コースタルテラス B,セ5,木幡巧,美浦・矢嶋,差し,83.7,8,16,3歳以上2勝クラス,36.5,502(0),東京,20,中2週,Y,,3,ヘニーヒューズ,ゼンノロブロイ,
5,5,フリーフロー,牡7,丸田,美浦・宗像,差し,104.0,9,4,4歳以上2勝クラス,36.2,482(+2),東京,188,中26週,Y,Y,3,バーディバーディ,マンハッタンカフェ,
6,6,レッドダンルース B,牡4,菅原明,栗東・福永,先行,7.1,3,1,3歳以上1勝クラス,36.9,474(0),中京,34,中4週,Y,,3,リアルスティール,Galileo,
7,7,ベネロングポイント,牡5,,美浦・和田郎,先行,5.7,2,3,3歳以上2勝クラス,35.6,498(+4),東京,20,中2週,Y,,3,ジャスタウェイ,スウェプトオーヴァーボード,
8,7,サンライズゴラッソ,牡6,吉田豊,栗東・河内,差し,27.9,6,4,,38.5,500(-2),中京,62,中8週,Y,,3,エピファネイア,Victory Gallop,
9,8,グロッシェン,牡3,横山武,美浦・宮田,先行,1.4,1,1,3歳以上1勝クラス,37.2,470(0),新潟,62,中8週,Y,,3,ニューイヤーズデイ,ステイゴールド,
10,8,ラフエイジアン,セ4,岩田康,美浦・中舘,差し,13.1,5,3,,37.6,470(-2),札幌,62,中8週,Y,,3,アジアエクスプレス,Medicean,
