着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ディープモンスター,牡5,58.0,浜中,1:59.2,,1,3.0,34.5,栗東池江,464(+2)
2,1,2,マイネルクリソーラ,牡4,55.0,Mデム,1:59.5,1.1/2,3,4.6,34.8,美浦中野,454(0)
3,1,1,ヤマニンサンパ,牡5,56.0,川田,1:59.6,1/2,2,4.0,34.7,栗東斉藤崇,486(+6)
4,5,10,テーオーソラネル,牡4,56.0,団野,1:59.6,クビ,5,9.4,34.9,栗東須貝,494(-2)
5,4,8,ロングラン,セ5,55.0,岩田康,1:59.8,1,6,11.6,34.9,美浦和田勇,478(-6)
6,7,13,ホウオウリアリティ,牡5,55.0,大野,1:59.8,ハナ,8,41.4,34.6,美浦高木,482(-2)
7,4,7,バジオウ,牡5,56.0,吉田豊,2:00.0,1.1/4,4,8.2,36.0,美浦田中博,482(+10)
8,2,4,シフルマン,牡7,56.0,国分恭,2:00.1,1/2,14,134.5,35.0,栗東中尾,516(+4)
9,3,5,アサマノイタズラ,牡5,55.0,嶋田,2:00.2,1/2,10,49.4,35.7,美浦手塚,500(-10)
10,6,11,シャーレイポピー,牝5,53.0,池添,2:00.3,1,11,68.8,35.7,栗東石坂,452(0)
11,2,3,スパイラルノヴァ,牡5,55.0,藤岡康,2:00.7,2.1/2,9,42.6,36.3,栗東藤岡,490(+6)
12,3,6,レッドジェネシス,セ5,57.0,小崎,2:00.9,1.1/2,13,111.2,35.3,栗東友道,486(-12)
13,7,14,ディアセオリー,牡6,55.0,藤岡佑,2:01.0,クビ,15,201.4,36.7,美浦高木,494(-4)
14,5,9,コマンドライン,セ4,56.0,松若,2:02.0,6,12,74.6,37.1,美浦武井,522(-4)
15,6,12,プライドランド,牡7,55.0,和田竜,2:02.7,4,7,33.5,38.5,栗東高野,484(+2)
16,8,15,トップオブメジャー,牡7,54.0,国分優,2:04.3,10,16,341.4,39.1,栗東辻野,490(0)
