着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,フロムダスク,牡5,58.0,西村淳,1:33.0,,11,70.2,34.3,栗東森秀,514(+2)
2,6,8,ミッキージュエリー,牝3,55.0,川田,1:33.1,1/2,1,3.4,34.1,栗東中内田,492(0)
3,1,1,エポックヴィーナス,牝4,56.0,田口,1:33.1,クビ,9,30.4,33.9,栗東新谷,446(+2)
4,5,6,チャンネルトンネル,牡4,58.0,坂井,1:33.1,ハナ,4,7.3,33.8,栗東福永,466(+4)
5,6,7,スズカダブル,牡5,58.0,鮫島駿,1:33.1,アタマ,7,19.0,34.2,栗東西村,504(0)
6,7,9,ナヴォーナ,牡5,58.0,北村友,1:33.3,3/4,10,65.6,33.5,栗東矢作,492(-10)
7,8,11,アルトゥーム,牡4,58.0,高杉,1:33.4,3/4,5,12.4,34.2,栗東藤岡,430(-2)
8,5,5,テーオーダグラス,牡4,58.0,団野,1:33.5,3/4,8,27.7,34.1,栗東須貝,488(+2)
9,2,2,ヤブサメ,牡4,58.0,武豊,1:33.6,クビ,6,15.9,34.1,栗東石橋,494(+10)
10,4,4,アイサンサン,牝3,55.0,岩田望,1:33.6,1/2,3,3.9,34.6,栗東佐々木,466(+4)
11,3,3,ダークエクリプス,牡6,58.0,松若,1:34.0,2.1/2,12,201.1,34.9,栗東今野,500(+14)
12,7,10,ダズリングブレイヴ,セ5,58.0,Cデム,1:35.0,6,2,3.6,35.6,栗東斉藤崇,486(0)
