券種,組み合わせ,配当,人気
単勝,11,11260,14
複勝,11,1940,14
複勝,8,180,2
複勝,14,270,5
枠連,5-6,1540,7
馬連,8-11,34820,61
ワイド,8-11,9050,67
ワイド,11-14,15270,74
ワイド,8-14,650,5
馬単,11-8,72050,130
3連複,8-11-14,93130,190
3連単,11-8-14,978840,335
