着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,セオ,牡4,58.0,岩田康,1:32.7,,1,1.9,34.1,栗東上村,488(+2)
2,8,10,ブリュットミレジメ,牡5,58.0,団野,1:32.7,クビ,2,5.6,32.9,栗東荒川,508(-4)
3,6,6,リッケンバッカー,牡6,58.0,川須,1:32.7,ハナ,10,87.1,33.4,栗東西村,484(-2)
4,6,7,シロン,牝5,56.0,酒井,1:32.9,1,7,18.0,35.1,栗東小栗,518(+2)
5,3,3,モンテディオ,牡6,58.0,斎藤,1:32.9,アタマ,5,11.4,33.8,栗東四位,476(-12)
6,7,8,バレエマスター,牡5,58.0,松若,1:33.0,1/2,6,17.7,33.4,栗東梅田,476(+6)
7,1,1,タイゲン,牡5,58.0,鮫島駿,1:33.1,3/4,3,6.2,34.3,栗東平田,482(+16)
8,5,5,ヴィアルークス,牡6,58.0,田口,1:33.3,1,4,11.1,34.3,栗東藤原,504(-2)
9,8,11,グランレイ,牡7,58.0,池添,1:33.4,1/2,8,20.9,34.1,栗東池添,478(+6)
10,4,4,シルバーブレッド,牡5,58.0,角田河,1:34.4,6,11,203.6,34.8,栗東石坂,426(0)
11,2,2,アールバロン,牡6,58.0,丸山,1:35.3,5,9,25.0,36.5,美浦伊藤大,496(-6)
