馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,タイセイウォリアー,牡5,田口,栗東・大橋,先行,18.8,6,8,,38.7,502(0),阪神,22,中2週,Y,,3,マジェスティックウォリアー,サマーバード,
2,2,スマートハンター B,牡5,藤懸,栗東・中村,先行,68.1,14,8,,39.3,504(-2),福島,63,中8週,Y,,3,シャンハイボビー,スマートファルコン,
3,2,バトンインディ,牡4,,栗東・安達,差し,19.7,7,12,,40.4,458(-8),京都,28,中3週,Y,,3,パイロ,キングカメハメハ,
4,3,ダブルジャッジ,牡4,西塚,栗東・笹田,差し,5.5,2,5,4歳以上2勝クラス,38.4,512(+10),阪神,112,中15週,Y,,3,ロードカナロア,マジェスティックウォリアー,
5,3,コパノアントニオ,牡4,Ｍデム,栗東・梅田,差し,43.6,11,14,,41.4,478(-4),京都,28,中3週,Y,,3,コパノリッキー,スタチューオブリバティ,
6,4,クリノクリスタル,牝5,酒井,栗東・大橋,差し,64.6,13,9,,38.4,476(+4),阪神,14,中1週,Y,,3,ブラックタイド,クロフネ,
7,4,マサハヤウォルズ,牡5,長岡,栗東・今野,差し,49.1,12,10,4歳以上2勝クラス,38.0,468(-4),京都,63,中8週,Y,,3,マインドユアビスケッツ,ディープインパクト,
8,5,オースミリン,牝6,団野,栗東・荒川,差し,21.4,9,10,,37.9,466(+8),小倉,140,中19週,Y,,3,エピファネイア,キングカメハメハ,
9,5,ハリーケーン,牡3,水口,栗東・大根田,,2.3,1,3,,37.5,512(+2),阪神,21,中2週,Y,,3,モーニン,マンハッタンカフェ,
10,6,ダノンスウィッチ,牡4,松若,栗東・東田,先行,10.6,5,9,,37.3,486(-6),東京,43,中5週,Y,,3,American Pharoah,Galileo,
11,6,メイショウフウドウ,牡4,高杉,栗東・藤原,,10.5,4,14,,39.3,490(+2),中京,204,中28週,Y,Y,3,シニスターミニスター,フジキセキ,
12,7,スナークシュンソウ B,牡7,小崎,栗東・野中,差し,91.7,15,13,4歳以上2勝クラス,37.3,516(-12),京都,49,中6週,Y,,3,エイシンヒカリ,ダンシングブレーヴ,
13,7,グーヴェルナイユ B,牡4,,栗東・武幸,先行,7.3,3,8,,37.2,474(+10),小倉,120,中16週,Y,,3,キズナ,Tiznow,
14,8,ストームバンガード,牡4,,栗東・岡田,差し,20.0,8,15,4歳以上2勝クラス,36.0,490(-4),京都,42,中5週,Y,,3,ホッコータルマエ,スターオブコジーン,
15,8,ワイノナオミ,牝4,永島,栗東・畑端,差し,34.5,10,11,,35.5,466(+8),京都,36,中4週,Y,,3,ドレフォン,ゴールドアリュール,
