コーナー,通過順
1コーナー,
2コーナー,"12(7,8)(9,11)(6,10,15)(5,14)(1,3)13,2-4"
3コーナー,"12,8(7,10,9)(6,1,11,15)(5,3)14,13,2-4"
4コーナー,"(*12,8,9)(7,10)(6,1,11)(5,3,15)(13,14)2-4"
