馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トリポリタニア,牡3,北村友,栗東・上村,差し,3.1,1,2,,34.0,474(-4),阪神,48,中6週,Y,,3,ルヴァンスレーヴ,ワイルドラッシュ,,
2,2,キングメーカー,牡3,武豊,栗東・須貝,逃げ,3.1,2,10,,36.1,488(-4),阪神,42,中5週,Y,,3,スワーヴリチャード,キングカメハメハ,,
3,3,グラフィティアート,牡3,浜中,栗東・石橋,差し,4.0,3,5,,35.6,470(-4),中京,91,中12週,Y,,3,サンダースノー,Maria's Mon,,
4,4,フォーキャンドルズ,牡3,団野,栗東・本田,差し,9.4,5,7,,35.1,500(-2),阪神,42,中5週,Y,,3,エピファネイア,ディープブリランテ,,
5,5,バルティカ,牡3,鮫島駿,栗東・高橋亮,逃げ,20.5,6,8,,36.0,446(+10),小倉,70,中9週,Y,,3,ルーラーシップ,ディープインパクト,,
6,6,ツーエムクロノス,牡3,太宰,栗東・本田,,25.2,7,9,,35.1,506(+2),阪神,21,中2週,Y,,3,ノーブルミッション,シングスピール,,
7,7,ネーブルオレンジ,牝3,坂井,栗東・杉山佳,逃げ,5.8,4,4,3歳1勝クラス,36.1,470(0),中山,56,中7週,Y,,3,サトノダイヤモンド,Reliable Man,,B
