コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,2,9(11,10)(3,4,12)(6,15)(16,13)14,7,5-8"
4コーナー,"1,2,9,11(3,4)10(6,12,16)(14,13)(15,7)5-8"
