着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ハギノアレグリアス,牡7,59.5,岩田望,1:57.1,,5,10.8,36.4,栗東四位,496(+2)
2,2,2,オメガギネス,牡4,59.0,松山,1:57.3,1.1/4,1,2.8,36.9,美浦大和田,496(0)
3,4,6,フタイテンロック,牡5,50.0,秋山稔,1:57.6,1.1/2,13,101.2,37.0,美浦佐藤吉,484(+4)
4,6,10,カンピオーネ,牡5,55.0,横山武,1:57.6,クビ,8,24.3,36.7,美浦栗田,516(-2)
5,3,4,ロコポルティ,牡6,57.0,丸山,1:57.7,3/4,3,5.5,36.8,栗東西園正,520(0)
6,2,3,エナハツホ,牝5,52.0,藤懸,1:57.8,1/2,15,203.2,36.6,栗東吉田,450(-18)
7,5,9,ビヨンドザファザー,牡5,57.5,北村友,1:57.9,1/2,7,23.5,36.2,栗東藤岡,506(-2)
8,3,5,ヴァンヤール,牡6,57.0,荻野極,1:58.6,4,4,9.8,37.5,栗東庄野,538(+6)
9,7,12,サンライズアリオン,牡5,55.0,富田,1:58.6,クビ,10,47.3,38.5,栗東平田,524(0)
10,8,15,ハピ,牡5,58.0,坂井,1:58.7,クビ,2,3.8,38.3,栗東大久保,488(+4)
11,8,14,カフジオクタゴン,牡5,57.0,藤岡佑,1:59.8,7,9,32.9,39.2,栗東矢作,554(+10)
12,4,7,グリューヴルム,牡5,55.0,シュタ,2:00.3,3.1/2,12,59.6,39.4,栗東大久保,502(0)
13,7,13,サンマルレジェンド,牡6,54.0,酒井,2:00.5,3/4,14,152.9,40.2,栗東大橋,488(+8)
14,5,8,サンデーファンデー,牡4,55.0,武豊,2:01.0,3,6,14.7,40.5,栗東音無,506(-2)
15,6,11,ヴィクティファルス,セ6,57.5,池添,2:01.1,クビ,11,53.8,40.1,栗東池添,484(+4)
