券種,組み合わせ,配当,人気
単勝,1,200,1
複勝,1,140,1
複勝,5,330,5
複勝,3,1760,13
枠連,1-3,1580,6
馬連,1-5,1980,6
ワイド,1-5,940,8
ワイド,1-3,4140,36
ワイド,3-5,13000,77
馬単,1-5,2620,7
3連複,1-3-5,47520,113
3連単,1-5-3,129100,337
