馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アルカンサス,牡5,土田,美浦・土田,差し,14.3,5,4,障害3歳以上未勝利,13.3,484(+14),福島,21,中2週,Y,,3,シルバーステート,Orientate,,B
2,2,ヤマタケアオイバラ,牡4,上野,美浦・萱野,差し,36.7,10,5,障害3歳以上未勝利,13.5,460(+6),福島,35,中4週,Y,,3,ジャスタウェイ,アルカセット,,
3,3,サルサロッサ,牝5,,美浦・高柳瑞,,3.4,2,2,障害3歳以上未勝利,13.0,458(+16),新潟,64,中8週,Y,,3,エスケンデレヤ,マンハッタンカフェ,,
4,4,スズノイナズマ,セ6,大江圭,美浦・深山,先行,23.2,8,5,障害3歳以上未勝利,13.6,482(+6),中京,91,中12週,Y,,3,リーチザクラウン,アグネスタキオン,,
5,5,ニシノレバンテ,牡5,五十嵐,美浦・栗田,追込,23.1,7,12,,34.3,500(+14),札幌,134,中18週,Y,,3,イスラボニータ,フレンチデピュティ,,
6,6,サニーオーシャン,セ6,草野,美浦・杉浦,逃げ,6.7,3,3,障害3歳以上未勝利,13.4,452(+8),福島,28,中3週,Y,,3,ゼンノロブロイ,バゴ,,
7,6,エクセレントタイム,セ6,金子,美浦・中川,追込,21.9,6,13,,34.7,506(+24),東京,183,中25週,Y,Y,3,ハーツクライ,ブライアンズタイム,,
8,7,ザスリーサーティ,牡9,石神深,美浦・尾形,先行,2.3,1,3,障害3歳以上未勝利,13.3,492(+8),中京,84,中11週,Y,,3,ステイゴールド,ヘクタープロテクター,,
9,7,ポリトナリティー,牝3,森一,美浦・和田雄,差し,28.5,9,3,障害3歳以上未勝利,13.9,410(+4),福島,28,中3週,Y,,3,エイシンヒカリ,バチアー,,
10,8,テンメジャーガール,牝5,小野寺,栗東・高柳大,差し,8.9,4,6,障害3歳以上未勝利,13.5,500(0),福島,35,中4週,Y,,3,ダイワメジャー,クロフネ,,
11,8,シュハリ,牡4,江田勇,美浦・粕谷,追込,178.0,11,4,障害3歳以上未勝利,13.6,454(+2),福島,28,中3週,Y,,3,カレンブラックヒル,Kris,,
