券種,組み合わせ,配当,人気
単勝,5,340,2
複勝,5,180,2
複勝,2,230,4
馬連,2-5,790,4
ワイド,2-5,240,5
ワイド,1-5,180,1
ワイド,1-2,210,3
馬単,5-2,1500,9
3連複,1-2-5,570,3
3連単,5-2-1,3990,17
