券種,組み合わせ,配当,人気
単勝,6,530,2
複勝,6,260,3
複勝,11,880,12
複勝,14,370,5
枠連,3-6,1800,9
馬連,6-11,9410,39
ワイド,6-11,2750,36
ワイド,6-14,1830,15
ワイド,11-14,8030,89
馬単,6-11,14260,63
3連複,6-11-14,42970,160
3連単,6-11-14,186940,674
