着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,タガノシャーンス,牝4,56.0,津村,1:21.2,,2,4.7,33.8,栗東中尾,452(-4)
2,6,7,エリーズダイヤ,牝4,56.0,戸崎圭,1:21.2,ハナ,1,2.1,33.6,美浦戸田,474(-6)
3,5,5,ロードカテドラル,牡5,58.0,菅原明,1:21.4,1.1/4,3,7.7,33.2,美浦斎藤誠,508(-6)
4,1,1,プレジャークルーズ,牝4,56.0,オシェ,1:21.5,クビ,4,7.9,34.5,美浦大竹,504(+4)
5,6,8,サイヤダンサー,牡7,58.0,柴田善,1:21.5,クビ,11,116.6,33.6,美浦深山,466(+4)
6,3,3,デルマカンノン,牝6,56.0,長岡,1:21.5,アタマ,7,17.5,33.3,栗東緒方,454(-4)
7,8,12,ダンディジャック,牡5,58.0,田辺,1:21.7,1.1/4,9,43.7,32.9,美浦佐藤吉,506(-10)
8,7,9,アスクエピソード,牡4,58.0,三浦,1:21.8,クビ,5,8.9,33.2,栗東藤原,458(-4)
9,7,10,セイウンダマシイ,牡4,58.0,大野,1:21.9,3/4,12,190.8,33.9,美浦武市,468(-2)
10,4,4,ゴッドファーザー,牡4,58.0,横山和,1:22.2,2,6,14.1,33.2,美浦萩原,504(+2)
11,8,11,フラッシュアーク,牝5,56.0,永野,1:22.3,3/4,10,81.8,32.9,美浦青木,476(0)
12,2,2,マルプリ,牝4,56.0,原,1:22.4,1/2,8,26.3,33.3,美浦青木,464(+12)
