コーナー,通過順
1コーナー,"(*5,6)11(7,14)15(2,4)-(8,12,16)9(3,10)-(1,13)"
2コーナー,"5(6,14)11,7(15,16)(2,4)-12,8-9(3,10)-(1,13)"
3コーナー,"(*5,14)(6,11)(7,15,16)(2,4)(8,12)(3,9)10-13-1"
4コーナー,"(5,*14,6,11)(7,15,16)(2,4)(3,8,12)(10,9)(13,1)"
