券種,組み合わせ,配当,人気
単勝,4,210,1
複勝,4,110,1
複勝,8,280,6
複勝,2,140,2
枠連,4-7,1490,7
馬連,4-8,1750,6
ワイド,4-8,650,7
ワイド,2-4,230,1
ワイド,2-8,970,12
馬単,4-8,2480,9
3連複,2-4-8,1850,4
3連単,4-8-2,9380,24
