コーナー,通過順
1コーナー,
2コーナー,"13(9,12,14)(2,10,16,17)(11,18)15,6,8,1,4,3,75"
3コーナー,"13,14(9,17)(12,16)(2,10)-18,11,15,6-8,1,4-3,75"
4コーナー,"13,14(9,17)(12,16)(2,10)(11,15)(6,18)8,1,4-3,75"
