馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミリオンローズ,牝2,横山武,美浦・萩原,,3.8,2,,,,442(0),,,,,,,スワーヴリチャード,アルデバランII,,
2,2,エストゥペンダ,牝2,川田,美浦・高柳瑞,,6.3,4,,,,426(0),,,,,,,サートゥルナーリア,Offlee Wild,,
3,3,ウインイザナミ,牝2,丹内,美浦・上原博,,12.7,5,,,,472(0),,,,,,,モーリス,ゼンノロブロイ,,
4,4,エンブロイダリー,牝2,モレイ,美浦・森一,,2.5,1,,,,480(0),,,,,,,アドマイヤマーズ,クロフネ,,
5,5,クライスレリアーナ,牝2,ルメー,美浦・木村,,4.8,3,,,,436(0),,,,,,,サートゥルナーリア,Medicean,,
6,5,ダイユウボンバー,牝2,木幡育,美浦・松永康,,166.2,12,,,,444(0),,,,,,,レイデオロ,クロフネ,,
7,6,ショウナンバージ,牝2,西村淳,美浦・稲垣,,98.7,11,,,,412(0),,,,,,,レイデオロ,ディープインパクト,,
8,6,アルデココ,牝2,,美浦・矢野,,18.4,6,,,,470(0),,,,,,,スワーヴリチャード,The Leopard,,
9,7,アルデムラータ,牝2,松岡,美浦・村田,,95.3,10,,,,400(0),,,,,,,ゴールドシップ,Bernardini,,
10,7,フレイザーテソーロ,牝2,佐々木,美浦・菊川,,69.5,9,,,,422(0),,,,,,,フィエールマン,Frankel,,
11,8,ユリヤテソーロ,牝2,菅原明,美浦・嘉藤,,45.6,8,,,,444(0),,,,,,,ロジャーバローズ,Authorized,,
12,8,ポルタフェリーチェ,牝2,坂井,栗東・長谷川,,24.2,7,,,,442(0),,,,,,,リアルスティール,フォーティナイナーズサン,,
